https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USD
1682197200000,2023-04-22 21:00:00,SOL/USD,21.772,21.833,21.703,21.833,336.587462,7348.714057845999
1682193600000,2023-04-22 20:00:00,SOL/USD,21.795,21.849,21.755,21.772,351.054439,7643.157245908
1682190000000,2023-04-22 19:00:00,SOL/USD,21.733,21.822,21.728,21.795,96.981363,2113.7088065850003
1682186400000,2023-04-22 18:00:00,SOL/USD,21.857,21.89,21.65,21.733,596.518892,12964.145079836002
1682182800000,2023-04-22 17:00:00,SOL/USD,21.737,21.893,21.707,21.857,91.284212,1995.199021684
1682179200000,2023-04-22 16:00:00,SOL/USD,21.717,21.89,21.717,21.737,162.753916,3537.781872092
1682175600000,2023-04-22 15:00:00,SOL/USD,21.632,21.717,21.538,21.717,230.97897,5016.17029149
1682172000000,2023-04-22 14:00:00,SOL/USD,21.392,21.635,21.392,21.632,372.44963,8056.83039616
1682168400000,2023-04-22 13:00:00,SOL/USD,21.445,21.518,21.379,21.392,351.833644,7526.425312447999
1682164800000,2023-04-22 12:00:00,SOL/USD,21.384,21.478,21.365,21.445,465.670108,9986.29546606
1682161200000,2023-04-22 11:00:00,SOL/USD,21.315,21.384,21.315,21.384,13.511597,288.93199024800003
1682157600000,2023-04-22 10:00:00,SOL/USD,21.328,21.328,21.247,21.315,26.119677,556.740915255
1682154000000,2023-04-22 09:00:00,SOL/USD,21.26,21.354,21.26,21.328,7.729643,164.857825904
1682150400000,2023-04-22 08:00:00,SOL/USD,21.284,21.334,21.26,21.26,62.912678,1337.5235342800001
1682146800000,2023-04-22 07:00:00,SOL/USD,21.316,21.392,21.256,21.284,58.737178,1250.1620965519999
1682143200000,2023-04-22 06:00:00,SOL/USD,21.46,21.492,21.316,21.316,111.723505,2381.49823258
1682139600000,2023-04-22 05:00:00,SOL/USD,21.411,21.46,21.368,21.46,570.955086,12252.696145560001
1682136000000,2023-04-22 04:00:00,SOL/USD,21.363,21.438,21.363,21.411,1889.911412,40464.893242332
1682132400000,2023-04-22 03:00:00,SOL/USD,21.309,21.373,21.268,21.363,190.329066,4065.9998369580003
1682128800000,2023-04-22 02:00:00,SOL/USD,21.255,21.337,21.152,21.309,212.883159,4536.327235131001
1682125200000,2023-04-22 01:00:00,SOL/USD,21.16,21.255,21.094,21.255,357.960712,7608.4549335599995
1682121600000,2023-04-22 00:00:00,SOL/USD,21.269,21.273,21.052,21.16,496.694632,10510.058413120001
1682118000000,2023-04-21 23:00:00,SOL/USD,21.241,21.345,21.152,21.269,271.283267,5769.923805823
1682114400000,2023-04-21 22:00:00,SOL/USD,21.249,21.296,21.116,21.241,1025.107654,21774.311678613998
1682110800000,2023-04-21 21:00:00,SOL/USD,21.332,21.4,21.196,21.249,631.325549,13415.036590701
1682107200000,2023-04-21 20:00:00,SOL/USD,21.231,21.38,20.99,21.332,2870.925357,61242.57971552401
1682103600000,2023-04-21 19:00:00,SOL/USD,21.728,21.728,20.913,21.231,5573.351406,118327.823700786
1682100000000,2023-04-21 18:00:00,SOL/USD,21.63,21.83,21.63,21.728,501.939282,10906.136719296
1682096400000,2023-04-21 17:00:00,SOL/USD,21.821,21.842,21.389,21.63,2719.95783,58832.68786289999
1682092800000,2023-04-21 16:00:00,SOL/USD,21.86,21.916,21.712,21.821,1243.301422,27130.080329462002
1682089200000,2023-04-21 15:00:00,SOL/USD,21.978,22.09,21.821,21.86,538.829251,11778.80742686
1682085600000,2023-04-21 14:00:00,SOL/USD,22.028,22.207,21.955,21.978,367.461471,8076.068209638001
1682082000000,2023-04-21 13:00:00,SOL/USD,22.091,22.249,21.963,22.028,1079.857739,23787.106274692
1682078400000,2023-04-21 12:00:00,SOL/USD,22.011,22.103,21.803,22.091,771.562748,17044.592666068
1682074800000,2023-04-21 11:00:00,SOL/USD,22.074,22.081,21.941,22.011,617.84611,13599.41072721
1682071200000,2023-04-21 10:00:00,SOL/USD,22.27,22.283,22.074,22.074,972.526591,21467.551969734002
1682067600000,2023-04-21 09:00:00,SOL/USD,21.979,22.382,21.979,22.27,37.588883,837.1044244100001
1682064000000,2023-04-21 08:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682060400000,2023-04-21 07:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682056800000,2023-04-21 06:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682053200000,2023-04-21 05:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682049600000,2023-04-21 04:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682046000000,2023-04-21 03:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682042400000,2023-04-21 02:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682038800000,2023-04-21 01:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682035200000,2023-04-21 00:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682031600000,2023-04-20 23:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682028000000,2023-04-20 22:00:00,SOL/USD,21.979,21.979,21.979,21.979,0.0,0.0
1682024400000,2023-04-20 21:00:00,SOL/USD,21.805,21.979,21.784,21.979,3084.149668,67786.525552972
1682020800000,2023-04-20 20:00:00,SOL/USD,21.805,21.805,21.805,21.805,0.0,0.0
1682017200000,2023-04-20 19:00:00,SOL/USD,22.056,22.056,21.585,21.805,2445.0054,53313.342747
1682013600000,2023-04-20 18:00:00,SOL/USD,22.068,22.21,21.797,22.056,836.838446,18457.308764976002
1682010000000,2023-04-20 17:00:00,SOL/USD,22.115,22.327,21.919,22.068,934.080549,20613.289555332
1682006400000,2023-04-20 16:00:00,SOL/USD,22.118,22.411,21.676,22.115,3569.313892,78935.37672158
1682002800000,2023-04-20 15:00:00,SOL/USD,22.569,22.68,22.086,22.118,3771.648438,83421.320151684
1681999200000,2023-04-20 14:00:00,SOL/USD,22.851,22.861,22.55,22.569,1033.094722,23315.914780818
1681995600000,2023-04-20 13:00:00,SOL/USD,22.871,23.154,22.745,22.851,1688.257813,38578.379284863
1681992000000,2023-04-20 12:00:00,SOL/USD,22.347,22.898,22.259,22.871,1646.201468,37650.273774627996
1681988400000,2023-04-20 11:00:00,SOL/USD,22.66,22.66,22.231,22.347,2033.274772,45437.591329884
1681984800000,2023-04-20 10:00:00,SOL/USD,22.712,22.778,22.573,22.66,478.425362,10841.118702920001
1681981200000,2023-04-20 09:00:00,SOL/USD,22.609,22.73,22.605,22.712,562.54629,12776.55133848
1681977600000,2023-04-20 08:00:00,SOL/USD,22.586,22.842,22.573,22.609,313.028304,7077.256925136
1681974000000,2023-04-20 07:00:00,SOL/USD,22.886,22.893,22.586,22.586,320.541839,7239.757975653999
1681970400000,2023-04-20 06:00:00,SOL/USD,22.783,23.0,22.783,22.886,1371.442855,31386.841179529998
1681966800000,2023-04-20 05:00:00,SOL/USD,22.794,22.813,22.616,22.783,1569.205461,35751.208017963
1681963200000,2023-04-20 04:00:00,SOL/USD,22.835,23.073,22.744,22.794,1548.735936,35301.886925184
1681959600000,2023-04-20 03:00:00,SOL/USD,22.636,22.882,22.389,22.835,1009.491286,23051.73351581
1681956000000,2023-04-20 02:00:00,SOL/USD,23.037,23.048,22.636,22.636,919.168872,20806.306586592
1681952400000,2023-04-20 01:00:00,SOL/USD,23.023,23.087,22.947,23.037,3881.689482,89422.48059683401
1681948800000,2023-04-20 00:00:00,SOL/USD,22.72,23.089,22.597,23.023,568.30751,13084.14380273
1681945200000,2023-04-19 23:00:00,SOL/USD,22.867,22.867,22.141,22.72,2771.896093,62977.479232959995
1681941600000,2023-04-19 22:00:00,SOL/USD,23.014,23.138,22.815,22.867,525.670806,12020.514320802
1681938000000,2023-04-19 21:00:00,SOL/USD,22.987,23.13,22.66,23.014,2499.708833,57528.299082662
1681934400000,2023-04-19 20:00:00,SOL/USD,22.992,23.141,22.942,22.987,1742.377702,40052.036235873995
1681930800000,2023-04-19 19:00:00,SOL/USD,23.129,23.18,22.944,22.992,218.331566,5019.879365472
1681927200000,2023-04-19 18:00:00,SOL/USD,23.219,23.241,23.044,23.129,556.309189,12866.875232381
1681923600000,2023-04-19 17:00:00,SOL/USD,23.345,23.352,22.889,23.219,5479.35817,127225.21734923002
1681920000000,2023-04-19 16:00:00,SOL/USD,23.322,23.484,23.267,23.345,854.166923,19940.526817435
1681916400000,2023-04-19 15:00:00,SOL/USD,23.458,23.48,23.27,23.322,670.168034,15629.658888948
1681912800000,2023-04-19 14:00:00,SOL/USD,23.219,23.556,23.2,23.458,1115.987463,26178.833907053995
1681909200000,2023-04-19 13:00:00,SOL/USD,23.044,23.243,22.947,23.219,626.304269,14542.158821911
1681905600000,2023-04-19 12:00:00,SOL/USD,23.21,23.216,23.0,23.044,9475.25443,218347.76308492004
1681902000000,2023-04-19 11:00:00,SOL/USD,23.169,23.286,23.114,23.21,4006.143524,92982.59119204001
1681898400000,2023-04-19 10:00:00,SOL/USD,22.935,23.186,22.93,23.169,878.762745,20360.054038905
1681894800000,2023-04-19 09:00:00,SOL/USD,22.865,23.141,22.824,22.935,3033.928895,69583.159206825
1681891200000,2023-04-19 08:00:00,SOL/USD,24.387,24.387,21.773,22.865,9979.773211,228187.51446951498
1681887600000,2023-04-19 07:00:00,SOL/USD,24.317,24.43,24.3,24.387,248.943984,6070.996937808
1681884000000,2023-04-19 06:00:00,SOL/USD,24.666,24.686,24.276,24.317,1927.719428,46876.353330676
1681880400000,2023-04-19 05:00:00,SOL/USD,24.614,24.759,24.61,24.666,86.107912,2123.937757392
1681876800000,2023-04-19 04:00:00,SOL/USD,24.63,24.661,24.532,24.614,20.927975,515.12117665
1681873200000,2023-04-19 03:00:00,SOL/USD,24.714,24.777,24.558,24.63,149.543172,3683.2483263599997
1681869600000,2023-04-19 02:00:00,SOL/USD,24.735,24.782,24.618,24.714,144.5669,3572.8263666
1681866000000,2023-04-19 01:00:00,SOL/USD,24.731,24.8,24.618,24.735,128.655119,3182.284368465
1681862400000,2023-04-19 00:00:00,SOL/USD,24.832,24.975,24.684,24.731,1688.58727,41760.451774370005
1681858800000,2023-04-18 23:00:00,SOL/USD,24.73,24.852,24.666,24.832,296.523586,7363.273687552
1681855200000,2023-04-18 22:00:00,SOL/USD,24.817,24.859,24.663,24.73,1044.032962,25818.93515026
1681851600000,2023-04-18 21:00:00,SOL/USD,24.866,24.881,24.705,24.817,846.175255,20999.531303335
1681848000000,2023-04-18 20:00:00,SOL/USD,24.693,24.939,24.668,24.866,476.816439,11856.517572174
1681844400000,2023-04-18 19:00:00,SOL/USD,24.62,24.71,24.594,24.693,806.26603,19909.12707879
1681840800000,2023-04-18 18:00:00,SOL/USD,24.523,24.725,24.44,24.62,944.960547,23264.92866714
1681837200000,2023-04-18 17:00:00,SOL/USD,24.777,24.866,24.479,24.523,1048.148948,25703.756651804
1681833600000,2023-04-18 16:00:00,SOL/USD,24.924,25.023,24.767,24.777,890.82225,22071.902888250002
1681830000000,2023-04-18 15:00:00,SOL/USD,25.164,25.21,24.849,24.924,836.499919,20848.923981156
1681826400000,2023-04-18 14:00:00,SOL/USD,25.156,25.206,24.923,25.164,303.626744,7640.463386016
1681822800000,2023-04-18 13:00:00,SOL/USD,25.1,25.208,25.038,25.156,373.43485,9394.1270866
1681819200000,2023-04-18 12:00:00,SOL/USD,25.34,25.349,25.049,25.1,612.045922,15362.352642200001
1681815600000,2023-04-18 11:00:00,SOL/USD,25.225,25.398,25.148,25.34,932.016385,23617.295195900002
1681812000000,2023-04-18 10:00:00,SOL/USD,25.113,25.313,25.108,25.225,361.524419,9119.453469275
1681808400000,2023-04-18 09:00:00,SOL/USD,24.921,25.25,24.921,25.113,1889.687129,47455.712870576994
1681804800000,2023-04-18 08:00:00,SOL/USD,25.09,25.09,24.872,24.921,329.320347,8206.992367587001
1681801200000,2023-04-18 07:00:00,SOL/USD,25.038,25.121,24.943,25.09,95.222194,2389.12484746
1681797600000,2023-04-18 06:00:00,SOL/USD,24.716,25.131,24.716,25.038,292.400622,7321.126773636
1681794000000,2023-04-18 05:00:00,SOL/USD,24.521,24.783,24.521,24.716,439.773454,10869.440689064
1681790400000,2023-04-18 04:00:00,SOL/USD,24.411,24.534,24.337,24.521,515.979793,12652.340504153
1681786800000,2023-04-18 03:00:00,SOL/USD,24.374,24.437,24.328,24.411,726.108652,17725.038303972
1681783200000,2023-04-18 02:00:00,SOL/USD,24.33,24.4,24.125,24.374,1675.375625,40835.60548375
1681779600000,2023-04-18 01:00:00,SOL/USD,24.373,24.5,24.004,24.33,1646.713438,40064.53794654
1681776000000,2023-04-18 00:00:00,SOL/USD,24.585,24.676,24.372,24.373,385.158908,9387.478064684
1681772400000,2023-04-17 23:00:00,SOL/USD,24.782,24.8,24.504,24.585,186.734749,4590.873804165
1681768800000,2023-04-17 22:00:00,SOL/USD,24.67,24.782,24.67,24.782,34.36301,851.5841138200001
1681765200000,2023-04-17 21:00:00,SOL/USD,24.621,24.75,24.523,24.67,1335.472267,32946.100826890004
1681761600000,2023-04-17 20:00:00,SOL/USD,24.7,24.751,24.618,24.621,2207.418703,54348.85588656299
1681758000000,2023-04-17 19:00:00,SOL/USD,24.814,24.887,24.637,24.7,753.758386,18617.832134199998
1681754400000,2023-04-17 18:00:00,SOL/USD,24.69,24.835,24.652,24.814,906.466411,22493.057522554
1681750800000,2023-04-17 17:00:00,SOL/USD,24.599,24.836,24.569,24.69,3305.943985,81623.75698965
1681747200000,2023-04-17 16:00:00,SOL/USD,24.57,24.689,24.348,24.599,664.458175,16345.006646824999
1681743600000,2023-04-17 15:00:00,SOL/USD,24.903,24.93,24.326,24.57,2574.799361,63262.82029977
1681740000000,2023-04-17 14:00:00,SOL/USD,25.249,25.255,24.79,24.903,983.116768,24482.556873504
1681736400000,2023-04-17 13:00:00,SOL/USD,25.35,25.459,25.038,25.249,1979.284726,49974.960046774
1681732800000,2023-04-17 12:00:00,SOL/USD,24.939,25.35,24.89,25.35,3158.627028,80071.1951598
1681729200000,2023-04-17 11:00:00,SOL/USD,25.254,25.254,24.712,24.939,2895.026263,72199.05997295701
1681725600000,2023-04-17 10:00:00,SOL/USD,25.149,25.254,25.066,25.254,232.145751,5862.608795754
1681722000000,2023-04-17 09:00:00,SOL/USD,25.316,25.367,25.064,25.149,351.696902,8844.825388398001
1681718400000,2023-04-17 08:00:00,SOL/USD,25.141,25.316,24.977,25.316,774.361902,19603.745911031998
1681714800000,2023-04-17 07:00:00,SOL/USD,25.192,25.331,25.117,25.141,291.775856,7335.536795695999
1681711200000,2023-04-17 06:00:00,SOL/USD,25.465,25.547,25.192,25.192,1085.909429,27356.230335368
1681707600000,2023-04-17 05:00:00,SOL/USD,25.625,25.708,25.395,25.465,1625.189313,41385.445855545004
1681704000000,2023-04-17 04:00:00,SOL/USD,25.804,25.968,25.484,25.625,1390.21451,35624.24681875
1681700400000,2023-04-17 03:00:00,SOL/USD,25.675,26.018,25.675,25.804,1986.60244,51262.28936175999
1681696800000,2023-04-17 02:00:00,SOL/USD,25.397,25.868,25.353,25.675,1397.778637,35887.966504975
1681693200000,2023-04-17 01:00:00,SOL/USD,24.873,25.977,24.826,25.397,5883.659902,149427.310531094
1681689600000,2023-04-17 00:00:00,SOL/USD,25.359,25.513,24.843,24.873,2457.558684,61126.857147132
1681686000000,2023-04-16 23:00:00,SOL/USD,25.435,25.457,25.254,25.359,1538.983907,39027.092897613
1681682400000,2023-04-16 22:00:00,SOL/USD,25.283,25.474,25.19,25.435,2814.582587,71588.908100345
1681678800000,2023-04-16 21:00:00,SOL/USD,25.397,25.422,25.032,25.283,2116.928093,53522.292975319004
1681675200000,2023-04-16 20:00:00,SOL/USD,24.57,25.487,24.327,25.397,8326.380003,211465.072936191
1681671600000,2023-04-16 19:00:00,SOL/USD,24.615,24.821,24.554,24.57,664.933626,16337.419190820001
1681668000000,2023-04-16 18:00:00,SOL/USD,24.332,24.615,24.332,24.615,63.229922,1556.40453003
1681664400000,2023-04-16 17:00:00,SOL/USD,24.335,24.451,24.313,24.332,294.455189,7164.683658748001
1681660800000,2023-04-16 16:00:00,SOL/USD,24.31,24.363,24.209,24.335,538.267052,13098.72871042
1681657200000,2023-04-16 15:00:00,SOL/USD,24.255,24.327,24.211,24.31,308.40013,7497.2071602999995
1681653600000,2023-04-16 14:00:00,SOL/USD,24.122,24.294,24.122,24.255,18.983453,460.443652515
1681650000000,2023-04-16 13:00:00,SOL/USD,24.212,24.212,24.014,24.122,112.831616,2721.724241152
1681646400000,2023-04-16 12:00:00,SOL/USD,24.085,24.241,24.074,24.212,46.365441,1122.600057492
1681642800000,2023-04-16 11:00:00,SOL/USD,24.082,24.142,24.082,24.085,189.04786,4553.2177081
1681639200000,2023-04-16 10:00:00,SOL/USD,24.135,24.135,24.041,24.082,48.160986,1159.812864852
1681635600000,2023-04-16 09:00:00,SOL/USD,24.327,24.334,24.135,24.135,49.162298,1186.53206223
1681632000000,2023-04-16 08:00:00,SOL/USD,24.259,24.327,24.24,24.327,86.571797,2106.032105619
1681628400000,2023-04-16 07:00:00,SOL/USD,24.23,24.293,24.208,24.259,40.170902,974.5059116179999
1681624800000,2023-04-16 06:00:00,SOL/USD,24.348,24.396,24.219,24.23,1218.619838,29527.158674740003
1681621200000,2023-04-16 05:00:00,SOL/USD,24.43,24.458,24.348,24.348,65.623865,1597.8098650199997
1681617600000,2023-04-16 04:00:00,SOL/USD,24.323,24.43,24.31,24.43,335.643174,8199.762740819999
1681614000000,2023-04-16 03:00:00,SOL/USD,24.471,24.489,24.238,24.323,893.234885,21726.152107855
1681610400000,2023-04-16 02:00:00,SOL/USD,24.157,24.474,24.157,24.471,927.477617,22696.304765607
1681606800000,2023-04-16 01:00:00,SOL/USD,24.164,24.233,23.838,24.157,2373.571779,57338.373465303
1681603200000,2023-04-16 00:00:00,SOL/USD,24.068,24.325,24.04,24.164,1488.430717,35966.439845588
1681599600000,2023-04-15 23:00:00,SOL/USD,24.117,24.136,24.041,24.068,77.999279,1877.2866469720002
1681596000000,2023-04-15 22:00:00,SOL/USD,23.966,24.142,23.93,24.117,194.459738,4689.785501346
1681592400000,2023-04-15 21:00:00,SOL/USD,23.889,24.0,23.837,23.966,101.206581,2425.516920246
1681588800000,2023-04-15 20:00:00,SOL/USD,24.037,24.053,23.883,23.889,264.788988,6325.544134332
1681585200000,2023-04-15 19:00:00,SOL/USD,24.081,24.114,23.876,24.037,2442.375168,58707.371913216
1681581600000,2023-04-15 18:00:00,SOL/USD,24.14,24.189,24.075,24.081,841.808909,20271.600337629
1681578000000,2023-04-15 17:00:00,SOL/USD,24.375,24.375,24.05,24.14,2105.545416,50827.86634224
1681574400000,2023-04-15 16:00:00,SOL/USD,24.354,24.468,24.313,24.375,259.098391,6315.523280625
1681570800000,2023-04-15 15:00:00,SOL/USD,24.335,24.532,24.319,24.354,1669.513446,40659.330463884
1681567200000,2023-04-15 14:00:00,SOL/USD,24.286,24.405,24.2,24.335,2242.964059,54582.530375764996
1681563600000,2023-04-15 13:00:00,SOL/USD,24.493,24.568,24.219,24.286,1435.101228,34852.868423208005
1681560000000,2023-04-15 12:00:00,SOL/USD,24.377,24.526,24.304,24.493,126.338645,3094.412431985
1681556400000,2023-04-15 11:00:00,SOL/USD,24.448,24.469,24.306,24.377,492.782186,12012.551348122
1681552800000,2023-04-15 10:00:00,SOL/USD,24.483,24.563,24.413,24.448,223.209439,5457.024364672
1681549200000,2023-04-15 09:00:00,SOL/USD,24.276,24.501,24.243,24.483,881.719455,21587.137416765003
1681545600000,2023-04-15 08:00:00,SOL/USD,24.513,24.554,24.254,24.276,479.427247,11638.575848172
1681542000000,2023-04-15 07:00:00,SOL/USD,24.134,24.513,24.134,24.513,80.300926,1968.4165990380002
1681538400000,2023-04-15 06:00:00,SOL/USD,24.227,24.296,24.126,24.134,97.14886,2344.59058724
1681534800000,2023-04-15 05:00:00,SOL/USD,24.18,24.306,24.18,24.227,105.635014,2559.219484178
1681531200000,2023-04-15 04:00:00,SOL/USD,24.3,24.3,24.041,24.18,440.721482,10656.64543476
1681527600000,2023-04-15 03:00:00,SOL/USD,24.292,24.395,24.292,24.3,98.543943,2394.6178149
1681524000000,2023-04-15 02:00:00,SOL/USD,24.421,24.454,24.292,24.292,108.946309,2646.523738228
1681520400000,2023-04-15 01:00:00,SOL/USD,24.504,24.504,24.2,24.421,538.554701,13152.044353121
1681516800000,2023-04-15 00:00:00,SOL/USD,24.719,24.791,24.412,24.504,1212.372691,29707.980420264
1681513200000,2023-04-14 23:00:00,SOL/USD,24.704,24.992,24.704,24.719,668.256927,16518.642978513002
1681509600000,2023-04-14 22:00:00,SOL/USD,24.541,24.721,24.537,24.704,1346.125449,33254.683092096
1681506000000,2023-04-14 21:00:00,SOL/USD,24.629,24.641,24.466,24.541,1468.364019,36035.121390279004
1681502400000,2023-04-14 20:00:00,SOL/USD,24.517,24.746,24.477,24.629,2145.461669,52840.575445801
1681498800000,2023-04-14 19:00:00,SOL/USD,24.464,24.569,24.31,24.517,535.834278,13137.048993726
1681495200000,2023-04-14 18:00:00,SOL/USD,24.251,24.773,24.224,24.464,375.83207,9194.355760479999
1681491600000,2023-04-14 17:00:00,SOL/USD,23.897,24.266,23.883,24.251,1524.36788,36967.44545788
1681488000000,2023-04-14 16:00:00,SOL/USD,23.873,24.012,23.783,23.897,534.769791,12779.393695527
1681484400000,2023-04-14 15:00:00,SOL/USD,24.465,24.465,23.851,23.873,1807.897932,43159.947330636
1681480800000,2023-04-14 14:00:00,SOL/USD,24.722,24.782,24.348,24.465,2473.557637,60515.587589204995
1681477200000,2023-04-14 13:00:00,SOL/USD,24.527,24.808,24.527,24.722,1813.855684,44842.14021984801
1681473600000,2023-04-14 12:00:00,SOL/USD,25.062,25.106,24.5,24.527,1659.833779,40710.743097533006
1681470000000,2023-04-14 11:00:00,SOL/USD,24.962,25.07,24.834,25.062,1375.193944,34465.110624528
1681466400000,2023-04-14 10:00:00,SOL/USD,25.134,25.136,24.943,24.962,936.225375,23370.05781075
1681462800000,2023-04-14 09:00:00,SOL/USD,24.992,25.134,24.952,25.134,696.108129,17495.981714286
1681459200000,2023-04-14 08:00:00,SOL/USD,24.906,25.02,24.855,24.992,247.748074,6191.719865408
1681455600000,2023-04-14 07:00:00,SOL/USD,25.412,25.412,24.894,24.906,1215.253182,30267.095750891996
1681452000000,2023-04-14 06:00:00,SOL/USD,25.433,25.502,25.254,25.412,441.393111,11216.681736731998
1681448400000,2023-04-14 05:00:00,SOL/USD,25.222,25.487,25.157,25.433,1902.991603,48398.785439098996
1681444800000,2023-04-14 04:00:00,SOL/USD,25.125,25.337,25.029,25.222,4952.463024,124911.02239132799
1681441200000,2023-04-14 03:00:00,SOL/USD,24.435,25.376,24.435,25.125,1337.134543,33595.505392875
1681437600000,2023-04-14 02:00:00,SOL/USD,24.435,24.435,24.435,24.435,0.0,0.0
1681434000000,2023-04-14 01:00:00,SOL/USD,24.435,24.435,24.435,24.435,0.0,0.0
1681430400000,2023-04-14 00:00:00,SOL/USD,24.435,24.435,24.435,24.435,0.0,0.0
1681426800000,2023-04-13 23:00:00,SOL/USD,24.426,24.447,24.335,24.435,1628.577468,39794.29043058
1681423200000,2023-04-13 22:00:00,SOL/USD,24.558,24.695,24.418,24.426,873.78647,21343.108316219998
1681419600000,2023-04-13 21:00:00,SOL/USD,24.799,24.799,24.558,24.558,276.291088,6785.156539104
1681416000000,2023-04-13 20:00:00,SOL/USD,24.712,24.813,24.586,24.799,208.8035,5178.1179965
1681412400000,2023-04-13 19:00:00,SOL/USD,24.731,24.91,24.696,24.712,834.558368,20623.606390016
1681408800000,2023-04-13 18:00:00,SOL/USD,24.649,24.746,24.614,24.731,261.984087,6479.1284555970005
1681405200000,2023-04-13 17:00:00,SOL/USD,24.538,24.705,24.468,24.649,724.795434,17865.482652666
1681401600000,2023-04-13 16:00:00,SOL/USD,24.648,24.69,24.438,24.538,555.865388,13639.824890744001
1681398000000,2023-04-13 15:00:00,SOL/USD,24.799,24.849,24.497,24.648,2708.010999,66747.055103352
1681394400000,2023-04-13 14:00:00,SOL/USD,24.644,24.86,24.606,24.799,1879.324028,46605.356570372
1681390800000,2023-04-13 13:00:00,SOL/USD,25.058,25.098,24.644,24.644,5771.10107,142223.01476907998
1681387200000,2023-04-13 12:00:00,SOL/USD,24.4,25.304,24.314,25.058,6448.370161,161583.25949433798
1681383600000,2023-04-13 11:00:00,SOL/USD,24.18,24.429,24.095,24.4,182.483128,4452.5883232
1681380000000,2023-04-13 10:00:00,SOL/USD,24.134,24.236,24.025,24.18,193.108729,4669.36906722
1681376400000,2023-04-13 09:00:00,SOL/USD,24.238,24.553,24.106,24.134,689.280975,16635.10705065
1681372800000,2023-04-13 08:00:00,SOL/USD,24.195,24.277,23.952,24.238,569.294455,13798.559000289999
1681369200000,2023-04-13 07:00:00,SOL/USD,24.087,24.301,24.048,24.195,1864.60941,45114.224674950005
1681365600000,2023-04-13 06:00:00,SOL/USD,23.935,24.253,23.921,24.087,1373.992067,33095.346917828996
1681362000000,2023-04-13 05:00:00,SOL/USD,23.944,24.055,23.916,23.935,1526.862249,36545.447929814996
1681358400000,2023-04-13 04:00:00,SOL/USD,24.052,24.071,23.939,23.944,711.12625,17027.20693
1681354800000,2023-04-13 03:00:00,SOL/USD,23.905,24.09,23.761,24.052,129.334115,3110.74413398
1681351200000,2023-04-13 02:00:00,SOL/USD,24.023,24.023,23.786,23.905,225.75734,5396.7292127
1681347600000,2023-04-13 01:00:00,SOL/USD,23.91,24.047,23.678,24.023,5222.593303,125462.35891796899
1681344000000,2023-04-13 00:00:00,SOL/USD,23.803,24.122,23.714,23.91,232.146374,5550.61980234
1681340400000,2023-04-12 23:00:00,SOL/USD,23.695,23.918,23.693,23.803,118.457113,2819.634660739
1681336800000,2023-04-12 22:00:00,SOL/USD,24.0,24.0,23.663,23.695,613.783245,14543.593990275
1681333200000,2023-04-12 21:00:00,SOL/USD,24.171,24.182,23.915,24.0,1995.16341,47883.92184
1681329600000,2023-04-12 20:00:00,SOL/USD,23.9,24.172,23.9,24.171,1568.059777,37901.572869867
1681326000000,2023-04-12 19:00:00,SOL/USD,24.23,24.313,23.788,23.9,2185.142501,52224.90577389999
1681322400000,2023-04-12 18:00:00,SOL/USD,24.198,24.389,23.93,24.23,3452.460039,83653.10674497
1681318800000,2023-04-12 17:00:00,SOL/USD,23.687,24.401,23.655,24.198,6954.838677,168293.186306046
1681315200000,2023-04-12 16:00:00,SOL/USD,23.615,23.849,23.576,23.687,1605.237134,38023.251993058
1681311600000,2023-04-12 15:00:00,SOL/USD,23.663,23.772,23.325,23.615,1590.963172,37570.59530678
1681308000000,2023-04-12 14:00:00,SOL/USD,24.028,24.2,23.663,23.663,4218.977625,99833.66754037501
1681304400000,2023-04-12 13:00:00,SOL/USD,24.041,24.474,23.885,24.028,4925.136363,118341.17653016398
1681300800000,2023-04-12 12:00:00,SOL/USD,23.535,24.783,23.463,24.041,6644.213915,159733.54673051502
1681297200000,2023-04-12 11:00:00,SOL/USD,23.398,23.572,23.383,23.535,271.003018,6378.05602863
1681293600000,2023-04-12 10:00:00,SOL/USD,23.513,23.607,23.398,23.398,625.252075,14629.648050849999
1681290000000,2023-04-12 09:00:00,SOL/USD,23.42,23.513,23.287,23.513,1030.192985,24222.927656305
1681286400000,2023-04-12 08:00:00,SOL/USD,23.689,23.923,23.42,23.42,1424.609492,33364.35430264
1681282800000,2023-04-12 07:00:00,SOL/USD,22.906,24.09,22.869,23.689,10705.313766,253598.17780277398
