https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTX,Volume USD
1681268400000,2023-04-12 03:00:00,CTX/USD,1.7501,1.7501,1.75,1.75,5.254027,9.19454725
1681264800000,2023-04-12 02:00:00,CTX/USD,1.75,1.7501,1.75,1.7501,13.851756,24.2419581756
1681261200000,2023-04-12 01:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681257600000,2023-04-12 00:00:00,CTX/USD,1.75,1.8144,1.75,1.75,4.398134,7.6967345
1681254000000,2023-04-11 23:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681250400000,2023-04-11 22:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681246800000,2023-04-11 21:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681243200000,2023-04-11 20:00:00,CTX/USD,1.75,1.75,1.75,1.75,71.062742,124.3597985
1681239600000,2023-04-11 19:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681236000000,2023-04-11 18:00:00,CTX/USD,1.75,1.75,1.75,1.75,48.537351,84.94036425
1681232400000,2023-04-11 17:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681228800000,2023-04-11 16:00:00,CTX/USD,1.75,1.75,1.75,1.75,2.059523,3.60416525
1681225200000,2023-04-11 15:00:00,CTX/USD,1.75,1.75,1.75,1.75,21.227584,37.148272
1681221600000,2023-04-11 14:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681218000000,2023-04-11 13:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681214400000,2023-04-11 12:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681210800000,2023-04-11 11:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681207200000,2023-04-11 10:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681203600000,2023-04-11 09:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681200000000,2023-04-11 08:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681196400000,2023-04-11 07:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681192800000,2023-04-11 06:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681189200000,2023-04-11 05:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681185600000,2023-04-11 04:00:00,CTX/USD,1.8602,1.8602,1.75,1.75,28.6078,50.06365
1681182000000,2023-04-11 03:00:00,CTX/USD,1.8602,1.8602,1.8602,1.8602,0.0,0.0
1681178400000,2023-04-11 02:00:00,CTX/USD,1.8602,1.8602,1.8602,1.8602,0.0,0.0
1681174800000,2023-04-11 01:00:00,CTX/USD,1.8602,1.8602,1.8602,1.8602,0.0,0.0
1681171200000,2023-04-11 00:00:00,CTX/USD,1.8602,1.8602,1.8602,1.8602,0.0,0.0
1681167600000,2023-04-10 23:00:00,CTX/USD,1.75,1.8602,1.75,1.8602,11.709601,21.7821997802
1681164000000,2023-04-10 22:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681160400000,2023-04-10 21:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681156800000,2023-04-10 20:00:00,CTX/USD,1.75,1.75,1.75,1.75,6.152567,10.766992250000001
1681153200000,2023-04-10 19:00:00,CTX/USD,1.75,1.75,1.75,1.75,0.0,0.0
1681149600000,2023-04-10 18:00:00,CTX/USD,1.8754,1.8754,1.75,1.75,224.60236,393.05413
1681146000000,2023-04-10 17:00:00,CTX/USD,1.8754,1.8754,1.8754,1.8754,0.0,0.0
1681142400000,2023-04-10 16:00:00,CTX/USD,1.8754,1.8754,1.8754,1.8754,0.0,0.0
1681138800000,2023-04-10 15:00:00,CTX/USD,1.8754,1.8754,1.8754,1.8754,0.0,0.0
1681135200000,2023-04-10 14:00:00,CTX/USD,1.8754,1.8754,1.8754,1.8754,0.0,0.0
1681131600000,2023-04-10 13:00:00,CTX/USD,1.7237,1.8754,1.7237,1.8754,54.122453,101.5012483562
1681128000000,2023-04-10 12:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681124400000,2023-04-10 11:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681120800000,2023-04-10 10:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681117200000,2023-04-10 09:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681113600000,2023-04-10 08:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681110000000,2023-04-10 07:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681106400000,2023-04-10 06:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681102800000,2023-04-10 05:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681099200000,2023-04-10 04:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681095600000,2023-04-10 03:00:00,CTX/USD,1.7237,1.7237,1.7237,1.7237,0.0,0.0
1681092000000,2023-04-10 02:00:00,CTX/USD,1.7236,1.7237,1.7236,1.7237,8.979962,15.478760499400002
1681088400000,2023-04-10 01:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681084800000,2023-04-10 00:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681081200000,2023-04-09 23:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681077600000,2023-04-09 22:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681074000000,2023-04-09 21:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681070400000,2023-04-09 20:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681066800000,2023-04-09 19:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681063200000,2023-04-09 18:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681059600000,2023-04-09 17:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681056000000,2023-04-09 16:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681052400000,2023-04-09 15:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681048800000,2023-04-09 14:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681045200000,2023-04-09 13:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681041600000,2023-04-09 12:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681038000000,2023-04-09 11:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681034400000,2023-04-09 10:00:00,CTX/USD,1.7236,1.7236,1.7236,1.7236,0.0,0.0
1681030800000,2023-04-09 09:00:00,CTX/USD,1.82,1.82,1.7236,1.7236,0.027192,0.0468681312
1681027200000,2023-04-09 08:00:00,CTX/USD,1.82,1.82,1.82,1.82,0.0,0.0
1681023600000,2023-04-09 07:00:00,CTX/USD,1.82,1.82,1.82,1.82,0.0,0.0
1681020000000,2023-04-09 06:00:00,CTX/USD,1.82,1.82,1.82,1.82,0.0,0.0
1681016400000,2023-04-09 05:00:00,CTX/USD,1.7961,1.82,1.7961,1.82,43.508643,79.18573026
1681012800000,2023-04-09 04:00:00,CTX/USD,1.7961,1.7961,1.7961,1.7961,0.0,0.0
1681009200000,2023-04-09 03:00:00,CTX/USD,1.7961,1.7961,1.7961,1.7961,9.982826,17.930153778599998
1681005600000,2023-04-09 02:00:00,CTX/USD,1.7961,1.7961,1.7961,1.7961,0.0,0.0
1681002000000,2023-04-09 01:00:00,CTX/USD,1.7,1.7961,1.7,1.7961,5.822392,10.4575982712
1680998400000,2023-04-09 00:00:00,CTX/USD,1.7,1.7,1.7,1.7,0.0,0.0
1680994800000,2023-04-08 23:00:00,CTX/USD,1.7,1.7,1.7,1.7,0.0,0.0
1680991200000,2023-04-08 22:00:00,CTX/USD,1.7,1.7,1.7,1.7,0.0,0.0
1680987600000,2023-04-08 21:00:00,CTX/USD,1.8141,1.8141,1.7,1.7,99.126561,168.51515369999998
1680984000000,2023-04-08 20:00:00,CTX/USD,1.8141,1.8141,1.8141,1.8141,0.0,0.0
1680980400000,2023-04-08 19:00:00,CTX/USD,1.9386,1.9386,1.7,1.8141,253.876428,460.5572280348
1680976800000,2023-04-08 18:00:00,CTX/USD,1.9743,1.9743,1.9386,1.9386,5.792808,11.2299375888
1680973200000,2023-04-08 17:00:00,CTX/USD,1.9743,1.9743,1.9743,1.9743,0.0,0.0
1680969600000,2023-04-08 16:00:00,CTX/USD,1.9743,1.9743,1.9743,1.9743,0.0,0.0
1680966000000,2023-04-08 15:00:00,CTX/USD,1.9743,1.9743,1.9743,1.9743,0.0,0.0
1680962400000,2023-04-08 14:00:00,CTX/USD,1.9,1.9743,1.9,1.9743,15.322683,30.2515730469
1680958800000,2023-04-08 13:00:00,CTX/USD,1.9,1.9,1.9,1.9,0.0,0.0
1680955200000,2023-04-08 12:00:00,CTX/USD,1.8574,1.9,1.8574,1.9,1.395704,2.6518376
1680951600000,2023-04-08 11:00:00,CTX/USD,1.8574,1.8574,1.8574,1.8574,0.0,0.0
1680948000000,2023-04-08 10:00:00,CTX/USD,1.8574,1.8574,1.8574,1.8574,0.0,0.0
1680944400000,2023-04-08 09:00:00,CTX/USD,1.8574,1.8574,1.8574,1.8574,0.0,0.0
1680940800000,2023-04-08 08:00:00,CTX/USD,1.88,1.881,1.8574,1.8574,46.0,85.4404
1680937200000,2023-04-08 07:00:00,CTX/USD,1.88,1.88,1.88,1.88,0.0,0.0
1680933600000,2023-04-08 06:00:00,CTX/USD,1.88,1.88,1.88,1.88,0.0,0.0
1680930000000,2023-04-08 05:00:00,CTX/USD,2.0749,2.1,1.88,1.88,108.700056,204.35610528
1680926400000,2023-04-08 04:00:00,CTX/USD,2.0749,2.0749,2.0749,2.0749,0.0,0.0
1680922800000,2023-04-08 03:00:00,CTX/USD,1.9326,2.0749,1.9326,2.0749,8.788339,18.2349245911
1680919200000,2023-04-08 02:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680915600000,2023-04-08 01:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680912000000,2023-04-08 00:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680908400000,2023-04-07 23:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680904800000,2023-04-07 22:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680901200000,2023-04-07 21:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680897600000,2023-04-07 20:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680894000000,2023-04-07 19:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680890400000,2023-04-07 18:00:00,CTX/USD,1.9326,1.9326,1.9326,1.9326,0.0,0.0
1680886800000,2023-04-07 17:00:00,CTX/USD,2.0749,2.0749,1.9326,1.9326,5.0,9.663
1680883200000,2023-04-07 16:00:00,CTX/USD,2.0749,2.0749,2.0749,2.0749,0.0,0.0
1680879600000,2023-04-07 15:00:00,CTX/USD,2.0491,2.0749,2.0491,2.0749,15.798832,32.7809965168
1680876000000,2023-04-07 14:00:00,CTX/USD,2.0491,2.0491,2.0491,2.0491,0.0,0.0
1680872400000,2023-04-07 13:00:00,CTX/USD,2.0351,2.0491,1.9528,2.0491,15.846911,32.4719053301
1680868800000,2023-04-07 12:00:00,CTX/USD,2.0749,2.0749,2.0351,2.0351,1.329561,2.7057895911
1680865200000,2023-04-07 11:00:00,CTX/USD,2.0749,2.0749,2.0749,2.0749,0.0,0.0
1680861600000,2023-04-07 10:00:00,CTX/USD,2.0341,2.0749,2.0341,2.0749,5.633067,11.6880507183
1680858000000,2023-04-07 09:00:00,CTX/USD,2.0341,2.0341,2.0341,2.0341,0.0,0.0
1680854400000,2023-04-07 08:00:00,CTX/USD,1.8946,2.0341,1.8946,2.0341,46.985034,95.5722576594
1680850800000,2023-04-07 07:00:00,CTX/USD,1.8946,1.8946,1.8946,1.8946,0.0,0.0
1680847200000,2023-04-07 06:00:00,CTX/USD,1.8946,1.8946,1.8946,1.8946,0.0,0.0
1680843600000,2023-04-07 05:00:00,CTX/USD,1.8946,1.8946,1.8946,1.8946,0.0,0.0
1680840000000,2023-04-07 04:00:00,CTX/USD,1.8946,1.8946,1.8946,1.8946,0.0,0.0
1680836400000,2023-04-07 03:00:00,CTX/USD,1.98,2.0014,1.8946,1.8946,250.106425,473.851632805
1680832800000,2023-04-07 02:00:00,CTX/USD,1.8759,1.98,1.8759,1.98,15.0,29.7
1680829200000,2023-04-07 01:00:00,CTX/USD,1.8759,1.8759,1.8759,1.8759,0.0,0.0
1680825600000,2023-04-07 00:00:00,CTX/USD,2.1,2.1,1.8759,1.8759,40.0,75.036
1680822000000,2023-04-06 23:00:00,CTX/USD,2.1,2.1,2.1,2.1,0.0,0.0
1680818400000,2023-04-06 22:00:00,CTX/USD,2.0316,2.1,2.0316,2.1,140.637506,295.3387626
1680814800000,2023-04-06 21:00:00,CTX/USD,1.9941,2.0316,1.9941,2.0316,4.924592,10.0048011072
1680811200000,2023-04-06 20:00:00,CTX/USD,1.9941,1.9941,1.9941,1.9941,0.0,0.0
1680807600000,2023-04-06 19:00:00,CTX/USD,1.9941,1.9941,1.9941,1.9941,0.150443,0.2999983863
1680804000000,2023-04-06 18:00:00,CTX/USD,1.7962,1.9941,1.7962,1.9941,3037.734183,6057.5457343203
1680800400000,2023-04-06 17:00:00,CTX/USD,1.7962,1.7962,1.7962,1.7962,0.0,0.0
1680796800000,2023-04-06 16:00:00,CTX/USD,1.7,1.7962,1.7,1.7962,3.607479,6.4797537798
1680793200000,2023-04-06 15:00:00,CTX/USD,1.7,1.7,1.7,1.7,0.0,0.0
1680789600000,2023-04-06 14:00:00,CTX/USD,1.7,1.7,1.7,1.7,0.0,0.0
1680786000000,2023-04-06 13:00:00,CTX/USD,1.7,1.7,1.7,1.7,0.0,0.0
1680782400000,2023-04-06 12:00:00,CTX/USD,1.7962,1.7962,1.7,1.7,18.24765,31.021005
1680778800000,2023-04-06 11:00:00,CTX/USD,1.7962,1.7962,1.7962,1.7962,0.0,0.0
1680775200000,2023-04-06 10:00:00,CTX/USD,1.7962,1.7962,1.7962,1.7962,0.0,0.0
1680771600000,2023-04-06 09:00:00,CTX/USD,1.7962,1.7962,1.7962,1.7962,0.0,0.0
1680768000000,2023-04-06 08:00:00,CTX/USD,1.7962,1.7962,1.7962,1.7962,0.0,0.0
1680764400000,2023-04-06 07:00:00,CTX/USD,1.6899,1.7962,1.6899,1.7962,5.366207,9.638781013400001
1680760800000,2023-04-06 06:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680757200000,2023-04-06 05:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680753600000,2023-04-06 04:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680750000000,2023-04-06 03:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680746400000,2023-04-06 02:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680742800000,2023-04-06 01:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680739200000,2023-04-06 00:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680735600000,2023-04-05 23:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680732000000,2023-04-05 22:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680728400000,2023-04-05 21:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680724800000,2023-04-05 20:00:00,CTX/USD,1.6899,1.6899,1.6899,1.6899,0.0,0.0
1680721200000,2023-04-05 19:00:00,CTX/USD,1.7962,1.7962,1.6899,1.6899,1.834238,3.0996787962
1680717600000,2023-04-05 18:00:00,CTX/USD,1.7962,1.7962,1.7962,1.7962,0.0,0.0
1680714000000,2023-04-05 17:00:00,CTX/USD,1.6731,1.7962,1.6731,1.7962,3.639485,6.537242957
1680710400000,2023-04-05 16:00:00,CTX/USD,1.6758,1.6758,1.6731,1.6731,28.683353,47.9901179043
1680706800000,2023-04-05 15:00:00,CTX/USD,1.6758,1.6758,1.6758,1.6758,0.0,0.0
1680703200000,2023-04-05 14:00:00,CTX/USD,1.6758,1.6758,1.6758,1.6758,0.0,0.0
1680699600000,2023-04-05 13:00:00,CTX/USD,1.7675,1.7675,1.6758,1.6758,49.532506,83.0065735548
1680696000000,2023-04-05 12:00:00,CTX/USD,1.7675,1.7675,1.7675,1.7675,0.0,0.0
1680692400000,2023-04-05 11:00:00,CTX/USD,1.7675,1.7675,1.7675,1.7675,0.0,0.0
1680688800000,2023-04-05 10:00:00,CTX/USD,1.8,1.8,1.7675,1.7675,5.533058,9.779680015
1680685200000,2023-04-05 09:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680681600000,2023-04-05 08:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680678000000,2023-04-05 07:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680674400000,2023-04-05 06:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680670800000,2023-04-05 05:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680667200000,2023-04-05 04:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680663600000,2023-04-05 03:00:00,CTX/USD,1.8,1.8,1.8,1.8,1.340109,2.4121962
1680660000000,2023-04-05 02:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680656400000,2023-04-05 01:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680652800000,2023-04-05 00:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680649200000,2023-04-04 23:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680645600000,2023-04-04 22:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680642000000,2023-04-04 21:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680638400000,2023-04-04 20:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680634800000,2023-04-04 19:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680631200000,2023-04-04 18:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680627600000,2023-04-04 17:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680624000000,2023-04-04 16:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680620400000,2023-04-04 15:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680616800000,2023-04-04 14:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.194444,0.3499992
1680613200000,2023-04-04 13:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680609600000,2023-04-04 12:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680606000000,2023-04-04 11:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680602400000,2023-04-04 10:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680598800000,2023-04-04 09:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680595200000,2023-04-04 08:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680591600000,2023-04-04 07:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680588000000,2023-04-04 06:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680584400000,2023-04-04 05:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680580800000,2023-04-04 04:00:00,CTX/USD,1.8,1.8,1.8,1.8,0.0,0.0
1680577200000,2023-04-04 03:00:00,CTX/USD,1.8,1.8,1.7999,1.8,17.142067,30.8557206
1680573600000,2023-04-04 02:00:00,CTX/USD,1.8975,1.8975,1.8,1.8,18.24765,32.84577
1680570000000,2023-04-04 01:00:00,CTX/USD,1.8975,1.8975,1.8975,1.8975,0.0,0.0
1680566400000,2023-04-04 00:00:00,CTX/USD,1.8975,1.8975,1.8975,1.8975,0.0,0.0
1680562800000,2023-04-03 23:00:00,CTX/USD,1.8975,1.8975,1.8975,1.8975,0.0,0.0
1680559200000,2023-04-03 22:00:00,CTX/USD,1.8975,1.8975,1.8975,1.8975,0.0,0.0
1680555600000,2023-04-03 21:00:00,CTX/USD,1.7851,1.8975,1.7851,1.8975,9.706345,18.4177896375
1680552000000,2023-04-03 20:00:00,CTX/USD,1.8029,1.803,1.7851,1.7851,24.766572,44.210807677199995
1680548400000,2023-04-03 19:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680544800000,2023-04-03 18:00:00,CTX/USD,1.93,1.93,1.8029,1.8029,3.370366,6.0764328614
1680541200000,2023-04-03 17:00:00,CTX/USD,1.93,1.93,1.93,1.93,0.0,0.0
1680537600000,2023-04-03 16:00:00,CTX/USD,1.93,1.93,1.93,1.93,0.0,0.0
1680534000000,2023-04-03 15:00:00,CTX/USD,1.9288,1.93,1.9288,1.93,253.93102,490.08686859999995
1680530400000,2023-04-03 14:00:00,CTX/USD,1.8029,1.9288,1.8029,1.9288,81.382228,156.9700413664
1680526800000,2023-04-03 13:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680523200000,2023-04-03 12:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680519600000,2023-04-03 11:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680516000000,2023-04-03 10:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680512400000,2023-04-03 09:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680508800000,2023-04-03 08:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680505200000,2023-04-03 07:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,1.282825,2.3128051925
1680501600000,2023-04-03 06:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680498000000,2023-04-03 05:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680494400000,2023-04-03 04:00:00,CTX/USD,1.8029,1.8029,1.8029,1.8029,0.0,0.0
1680490800000,2023-04-03 03:00:00,CTX/USD,1.8391,1.8391,1.8029,1.8029,6.082656,10.9664205024
1680487200000,2023-04-03 02:00:00,CTX/USD,1.8391,1.8391,1.8391,1.8391,0.0,0.0
1680483600000,2023-04-03 01:00:00,CTX/USD,1.8391,1.8391,1.8391,1.8391,0.0,0.0
1680480000000,2023-04-03 00:00:00,CTX/USD,1.8391,1.8391,1.8391,1.8391,0.0,0.0
1680476400000,2023-04-02 23:00:00,CTX/USD,1.8391,1.8391,1.8391,1.8391,0.0,0.0
1680472800000,2023-04-02 22:00:00,CTX/USD,1.9288,1.9288,1.8391,1.8391,1.757733,3.2326467602999998
1680469200000,2023-04-02 21:00:00,CTX/USD,1.9288,1.9288,1.9288,1.9288,4.647923,8.9649138824
1680465600000,2023-04-02 20:00:00,CTX/USD,1.9288,1.9288,1.9288,1.9288,0.722207,1.3929928616000002
1680462000000,2023-04-02 19:00:00,CTX/USD,1.9288,1.9288,1.9288,1.9288,24.766572,47.7697640736
1680458400000,2023-04-02 18:00:00,CTX/USD,1.9288,1.9288,1.9288,1.9288,206.556602,398.4063739376
1680454800000,2023-04-02 17:00:00,CTX/USD,1.9288,1.9288,1.9288,1.9288,50.098132,96.6292770016
1680451200000,2023-04-02 16:00:00,CTX/USD,1.9288,1.9288,1.9288,1.9288,5.762186,11.1141043568
1680447600000,2023-04-02 15:00:00,CTX/USD,1.93,1.93,1.9288,1.9288,13.912819,26.835045287200003
1680444000000,2023-04-02 14:00:00,CTX/USD,1.9445,1.9445,1.93,1.93,10.058256,19.41243408
1680440400000,2023-04-02 13:00:00,CTX/USD,1.9445,1.9445,1.9445,1.9445,0.0,0.0
1680436800000,2023-04-02 12:00:00,CTX/USD,1.9445,1.9445,1.9445,1.9445,0.516809,1.0049351004999998
1680433200000,2023-04-02 11:00:00,CTX/USD,1.9445,1.9445,1.9445,1.9445,0.0,0.0
1680429600000,2023-04-02 10:00:00,CTX/USD,1.9445,1.9445,1.9445,1.9445,0.0,0.0
1680426000000,2023-04-02 09:00:00,CTX/USD,1.9445,1.9445,1.9445,1.9445,0.0,0.0
1680422400000,2023-04-02 08:00:00,CTX/USD,1.9121,1.9445,1.9121,1.9445,13.978902,27.181974938999996
1680418800000,2023-04-02 07:00:00,CTX/USD,1.9121,1.9121,1.9121,1.9121,0.0,0.0
1680415200000,2023-04-02 06:00:00,CTX/USD,1.8537,1.9121,1.8537,1.9121,5.278592,10.093195763199999
1680411600000,2023-04-02 05:00:00,CTX/USD,1.8537,1.8537,1.8537,1.8537,0.0,0.0
1680408000000,2023-04-02 04:00:00,CTX/USD,1.8976,1.9165,1.8537,1.8537,5.186972,9.6150899964
1680404400000,2023-04-02 03:00:00,CTX/USD,1.8789,1.8976,1.8789,1.8976,3.024483,5.7392589408
1680400800000,2023-04-02 02:00:00,CTX/USD,1.77,1.8789,1.77,1.8789,2.214449,4.1607282261
1680397200000,2023-04-02 01:00:00,CTX/USD,1.77,1.77,1.77,1.77,0.0,0.0
1680393600000,2023-04-02 00:00:00,CTX/USD,1.77,1.77,1.77,1.77,0.0,0.0
1680390000000,2023-04-01 23:00:00,CTX/USD,1.77,1.77,1.77,1.77,0.0,0.0
1680386400000,2023-04-01 22:00:00,CTX/USD,1.77,1.77,1.77,1.77,0.0,0.0
1680382800000,2023-04-01 21:00:00,CTX/USD,1.77,1.77,1.77,1.77,0.0,0.0
1680379200000,2023-04-01 20:00:00,CTX/USD,1.8603,1.8603,1.77,1.77,1.799818,3.1856778599999998
1680375600000,2023-04-01 19:00:00,CTX/USD,1.7786,1.8603,1.7786,1.8603,17.655238,32.844039251400005
1680372000000,2023-04-01 18:00:00,CTX/USD,1.7786,1.7786,1.7786,1.7786,0.0,0.0
1680368400000,2023-04-01 17:00:00,CTX/USD,1.675,1.7786,1.675,1.7786,5.040559,8.9651382374
1680364800000,2023-04-01 16:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680361200000,2023-04-01 15:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680357600000,2023-04-01 14:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680354000000,2023-04-01 13:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680350400000,2023-04-01 12:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680346800000,2023-04-01 11:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680343200000,2023-04-01 10:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680339600000,2023-04-01 09:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
1680336000000,2023-04-01 08:00:00,CTX/USD,1.675,1.675,1.675,1.675,0.0,0.0
